actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,fbc8213450838f7ae251d4,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,519c195138.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,ferrari.gr.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,ffoxnewz.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,fimes.gr.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,fireup.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,fisherman.engine.ninja,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,flexipagez.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,forwardeshoptt.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,getsignalapps.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,getsignalapps.live,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,getupdatesnow.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,goldenscent.net,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,goldenscint.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,goldescent.com,,,,,none,,Cytrox Domain,2026-09-11
